Date,Country,Confirmed,Recovered,Deaths
20200218,Bangladesh,0,0,0
20200218,Barbados,0,0,0
20200218,Belarus,0,0,0
20200218,Belgium,1,1,0
20200218,Belize,0,0,0
20200218,Benin,0,0,0
20200218,Bhutan,0,0,0
20200218,Bolivia,0,0,0
20200218,Bosnia and Herzegovina,0,0,0
20200218,Botswana,0,0,0
20200218,Brazil,0,0,0
20200218,Brunei,0,0,0
20200218,Bulgaria,0,0,0
20200218,Burkina Faso,0,0,0
20200218,Burma,0,0,0
20200218,Burundi,0,0,0
20200218,Cabo Verde,0,0,0
20200218,Cambodia,1,1,0
20200218,Cameroon,0,0,0
20200218,Canada,8,1,0
20200218,Central African Republic,0,0,0
20200218,Chad,0,0,0
20200218,Chile,0,0,0
20200218,China,74211,14206,2003
20200218,Colombia,0,0,0
20200218,Comoros,0,0,0
20200218,Congo (Brazzaville),0,0,0
20200218,Congo (Kinshasa),0,0,0
20200218,Costa Rica,0,0,0
20200218,Cote d'Ivoire,0,0,0
20200218,Croatia,0,0,0
20200218,Cuba,0,0,0
20200218,Cyprus,0,0,0
20200218,Czechia,0,0,0
20200218,Denmark,0,0,0
20200218,Diamond Princess,542,0,0
20200218,Djibouti,0,0,0
20200218,Dominica,0,0,0
20200218,Dominican Republic,0,0,0
20200218,Ecuador,0,0,0
20200218,Egypt,1,0,0
20200218,El Salvador,0,0,0
20200218,Equatorial Guinea,0,0,0
20200218,Eritrea,0,0,0
20200218,Estonia,0,0,0
20200218,Eswatini,0,0,0
20200218,Ethiopia,0,0,0
20200218,Fiji,0,0,0
20200218,Finland,1,1,0
20200218,France,12,4,1
20200218,Gabon,0,0,0
20200218,Gambia,0,0,0
20200218,Georgia,0,0,0
20200218,Germany,16,12,0
20200218,Ghana,0,0,0
20200218,Greece,0,0,0
20200218,Grenada,0,0,0
20200218,Guatemala,0,0,0
20200218,Guinea,0,0,0
20200218,Guinea-Bissau,0,0,0
20200218,Guyana,0,0,0
20200218,Haiti,0,0,0
20200218,Holy See,0,0,0
20200218,Honduras,0,0,0
20200218,Hungary,0,0,0
20200218,Iceland,0,0,0
20200218,India,3,3,0
20200218,Indonesia,0,0,0
20200218,Iran,0,0,0
20200218,Iraq,0,0,0
20200218,Ireland,0,0,0
20200218,Israel,0,0,0
20200218,Italy,3,0,0
20200218,Jamaica,0,0,0
20200218,Japan,74,13,1
20200218,Jordan,0,0,0
20200218,Kazakhstan,0,0,0
20200218,Kenya,0,0,0
20200218,"Korea, South",31,12,0
20200218,Kosovo,0,0,0
20200218,Kuwait,0,0,0
20200218,Kyrgyzstan,0,0,0
20200218,Laos,0,0,0
20200218,Latvia,0,0,0
20200218,Lebanon,0,0,0
20200218,Lesotho,0,0,0
20200218,Liberia,0,0,0
20200218,Libya,0,0,0
20200218,Liechtenstein,0,0,0
20200218,Lithuania,0,0,0
20200218,Luxembourg,0,0,0
20200218,MS Zaandam,0,0,0
20200218,Madagascar,0,0,0
20200218,Malawi,0,0,0
20200218,Malaysia,22,13,0
20200218,Maldives,0,0,0
20200218,Mali,0,0,0
20200218,Malta,0,0,0
20200218,Mauritania,0,0,0
20200218,Mauritius,0,0,0
20200218,Mexico,0,0,0
20200218,Moldova,0,0,0
20200218,Monaco,0,0,0
20200218,Mongolia,0,0,0
20200218,Montenegro,0,0,0
20200218,Morocco,0,0,0
20200218,Mozambique,0,0,0
20200218,Namibia,0,0,0
20200218,Nepal,1,1,0
20200218,Netherlands,0,0,0
20200218,New Zealand,0,0,0
20200218,Nicaragua,0,0,0
20200218,Niger,0,0,0
20200218,Nigeria,0,0,0
20200218,North Macedonia,0,0,0
20200218,Norway,0,0,0
20200218,Oman,0,0,0
20200218,Pakistan,0,0,0
20200218,Panama,0,0,0
20200218,Papua New Guinea,0,0,0
20200218,Paraguay,0,0,0
20200218,Peru,0,0,0
20200218,Philippines,3,1,1
20200218,Poland,0,0,0
20200218,Portugal,0,0,0
20200218,Qatar,0,0,0
20200218,Romania,0,0,0
20200218,Russia,2,2,0
20200218,Rwanda,0,0,0
20200218,Saint Kitts and Nevis,0,0,0
20200218,Saint Lucia,0,0,0
20200218,Saint Vincent and the Grenadines,0,0,0
20200218,San Marino,0,0,0
20200218,Sao Tome and Principe,0,0,0
20200218,Saudi Arabia,0,0,0
20200218,Senegal,0,0,0
20200218,Serbia,0,0,0
20200218,Seychelles,0,0,0
20200218,Sierra Leone,0,0,0
20200218,Singapore,81,29,0
20200218,Slovakia,0,0,0
20200218,Slovenia,0,0,0
20200218,Somalia,0,0,0
20200218,South Africa,0,0,0
20200218,South Sudan,0,0,0
20200218,Spain,2,2,0
20200218,Sri Lanka,1,1,0
20200218,Sudan,0,0,0
20200218,Suriname,0,0,0
20200218,Sweden,1,0,0
20200218,Switzerland,0,0,0
20200218,Syria,0,0,0
20200218,Taiwan*,22,2,1
20200218,Tajikistan,0,0,0
20200218,Tanzania,0,0,0
20200218,Thailand,35,15,0
20200218,Timor-Leste,0,0,0
20200218,Togo,0,0,0
20200218,Trinidad and Tobago,0,0,0
20200218,Tunisia,0,0,0
20200218,Turkey,0,0,0
20200218,US,13,3,0
20200218,Uganda,0,0,0
20200218,Ukraine,0,0,0
20200218,United Arab Emirates,9,4,0
20200218,United Kingdom,9,8,0
20200218,Uruguay,0,0,0
20200218,Uzbekistan,0,0,0
20200218,Venezuela,0,0,0
20200218,Vietnam,16,7,0
20200218,West Bank and Gaza,0,0,0
20200218,Western Sahara,0,0,0
20200218,Yemen,0,0,0
20200218,Zambia,0,0,0
20200218,Zimbabwe,0,0,0
20200219,Afghanistan,0,0,0
20200219,Albania,0,0,0
20200219,Algeria,0,0,0
20200219,Andorra,0,0,0
20200219,Angola,0,0,0
20200219,Antigua and Barbuda,0,0,0
20200219,Argentina,0,0,0
20200219,Armenia,0,0,0
20200219,Australia,15,10,0
20200219,Austria,0,0,0
20200219,Azerbaijan,0,0,0
20200219,Bahamas,0,0,0
20200219,Bahrain,0,0,0
20200219,Bangladesh,0,0,0
20200219,Barbados,0,0,0
20200219,Belarus,0,0,0
20200219,Belgium,1,1,0
20200219,Belize,0,0,0
20200219,Benin,0,0,0
20200219,Bhutan,0,0,0
20200219,Bolivia,0,0,0
20200219,Bosnia and Herzegovina,0,0,0
20200219,Botswana,0,0,0
20200219,Brazil,0,0,0
20200219,Brunei,0,0,0
20200219,Bulgaria,0,0,0
20200219,Burkina Faso,0,0,0
20200219,Burma,0,0,0
20200219,Burundi,0,0,0
20200219,Cabo Verde,0,0,0
20200219,Cambodia,1,1,0
20200219,Cameroon,0,0,0
20200219,Canada,8,1,0
20200219,Central African Republic,0,0,0
20200219,Chad,0,0,0
20200219,Chile,0,0,0
20200219,China,74619,15962,2116
20200219,Colombia,0,0,0
20200219,Comoros,0,0,0
20200219,Congo (Brazzaville),0,0,0
20200219,Congo (Kinshasa),0,0,0
20200219,Costa Rica,0,0,0
20200219,Cote d'Ivoire,0,0,0
20200219,Croatia,0,0,0
20200219,Cuba,0,0,0
20200219,Cyprus,0,0,0
20200219,Czechia,0,0,0
20200219,Denmark,0,0,0
20200219,Diamond Princess,621,1,0
20200219,Djibouti,0,0,0
20200219,Dominica,0,0,0
20200219,Dominican Republic,0,0,0
20200219,Ecuador,0,0,0
20200219,Egypt,1,0,0
20200219,El Salvador,0,0,0
20200219,Equatorial Guinea,0,0,0
20200219,Eritrea,0,0,0
20200219,Estonia,0,0,0
20200219,Eswatini,0,0,0
20200219,Ethiopia,0,0,0
20200219,Fiji,0,0,0
20200219,Finland,1,1,0
20200219,France,12,4,1
20200219,Gabon,0,0,0
20200219,Gambia,0,0,0
20200219,Georgia,0,0,0
20200219,Germany,16,12,0
20200219,Ghana,0,0,0
20200219,Greece,0,0,0
20200219,Grenada,0,0,0
20200219,Guatemala,0,0,0
20200219,Guinea,0,0,0
20200219,Guinea-Bissau,0,0,0
20200219,Guyana,0,0,0
20200219,Haiti,0,0,0
20200219,Holy See,0,0,0
20200219,Honduras,0,0,0
20200219,Hungary,0,0,0
20200219,Iceland,0,0,0
20200219,India,3,3,0
20200219,Indonesia,0,0,0
20200219,Iran,2,0,2
20200219,Iraq,0,0,0
20200219,Ireland,0,0,0
20200219,Israel,0,0,0
20200219,Italy,3,0,0
20200219,Jamaica,0,0,0
20200219,Japan,84,18,1
20200219,Jordan,0,0,0
20200219,Kazakhstan,0,0,0
20200219,Kenya,0,0,0
20200219,"Korea, South",31,12,0
20200219,Kosovo,0,0,0
20200219,Kuwait,0,0,0
20200219,Kyrgyzstan,0,0,0
20200219,Laos,0,0,0
20200219,Latvia,0,0,0
20200219,Lebanon,0,0,0
20200219,Lesotho,0,0,0
20200219,Liberia,0,0,0
20200219,Libya,0,0,0
20200219,Liechtenstein,0,0,0
20200219,Lithuania,0,0,0
20200219,Luxembourg,0,0,0
20200219,MS Zaandam,0,0,0
20200219,Madagascar,0,0,0
20200219,Malawi,0,0,0
20200219,Malaysia,22,15,0
20200219,Maldives,0,0,0
20200219,Mali,0,0,0
20200219,Malta,0,0,0
20200219,Mauritania,0,0,0
20200219,Mauritius,0,0,0
20200219,Mexico,0,0,0
20200219,Moldova,0,0,0
20200219,Monaco,0,0,0
20200219,Mongolia,0,0,0
20200219,Montenegro,0,0,0
20200219,Morocco,0,0,0
20200219,Mozambique,0,0,0
20200219,Namibia,0,0,0
20200219,Nepal,1,1,0
20200219,Netherlands,0,0,0
20200219,New Zealand,0,0,0
20200219,Nicaragua,0,0,0
20200219,Niger,0,0,0
20200219,Nigeria,0,0,0
20200219,North Macedonia,0,0,0
20200219,Norway,0,0,0
20200219,Oman,0,0,0
20200219,Pakistan,0,0,0
20200219,Panama,0,0,0
20200219,Papua New Guinea,0,0,0
20200219,Paraguay,0,0,0
20200219,Peru,0,0,0
20200219,Philippines,3,1,1
20200219,Poland,0,0,0
20200219,Portugal,0,0,0
20200219,Qatar,0,0,0
20200219,Romania,0,0,0
20200219,Russia,2,2,0
20200219,Rwanda,0,0,0
20200219,Saint Kitts and Nevis,0,0,0
20200219,Saint Lucia,0,0,0
20200219,Saint Vincent and the Grenadines,0,0,0
20200219,San Marino,0,0,0
20200219,Sao Tome and Principe,0,0,0
20200219,Saudi Arabia,0,0,0
20200219,Senegal,0,0,0
20200219,Serbia,0,0,0
20200219,Seychelles,0,0,0
20200219,Sierra Leone,0,0,0
20200219,Singapore,84,34,0
20200219,Slovakia,0,0,0
20200219,Slovenia,0,0,0
20200219,Somalia,0,0,0
20200219,South Africa,0,0,0
20200219,South Sudan,0,0,0
20200219,Spain,2,2,0
20200219,Sri Lanka,1,1,0
20200219,Sudan,0,0,0
20200219,Suriname,0,0,0
20200219,Sweden,1,0,0
20200219,Switzerland,0,0,0
20200219,Syria,0,0,0
20200219,Taiwan*,23,2,1
20200219,Tajikistan,0,0,0
20200219,Tanzania,0,0,0
20200219,Thailand,35,15,0
20200219,Timor-Leste,0,0,0
20200219,Togo,0,0,0
20200219,Trinidad and Tobago,0,0,0
20200219,Tunisia,0,0,0
20200219,Turkey,0,0,0
20200219,US,13,3,0
20200219,Uganda,0,0,0
20200219,Ukraine,0,0,0
20200219,United Arab Emirates,9,4,0
20200219,United Kingdom,9,8,0
20200219,Uruguay,0,0,0
20200219,Uzbekistan,0,0,0
20200219,Venezuela,0,0,0
20200219,Vietnam,16,7,0
20200219,West Bank and Gaza,0,0,0
20200219,Western Sahara,0,0,0
20200219,Yemen,0,0,0
20200219,Zambia,0,0,0
20200219,Zimbabwe,0,0,0
20200220,Afghanistan,0,0,0
20200220,Albania,0,0,0
20200220,Algeria,0,0,0
20200220,Andorra,0,0,0
20200220,Angola,0,0,0
20200220,Antigua and Barbuda,0,0,0
20200220,Argentina,0,0,0
20200220,Armenia,0,0,0
20200220,Australia,15,10,0
20200220,Austria,0,0,0
20200220,Azerbaijan,0,0,0
20200220,Bahamas,0,0,0
20200220,Bahrain,0,0,0
20200220,Bangladesh,0,0,0
20200220,Barbados,0,0,0
20200220,Belarus,0,0,0
20200220,Belgium,1,1,0
20200220,Belize,0,0,0
20200220,Benin,0,0,0
20200220,Bhutan,0,0,0
20200220,Bolivia,0,0,0
20200220,Bosnia and Herzegovina,0,0,0
20200220,Botswana,0,0,0
20200220,Brazil,0,0,0
20200220,Brunei,0,0,0
20200220,Bulgaria,0,0,0
20200220,Burkina Faso,0,0,0
20200220,Burma,0,0,0
20200220,Burundi,0,0,0
20200220,Cabo Verde,0,0,0
20200220,Cambodia,1,1,0
20200220,Cameroon,0,0,0
20200220,Canada,8,1,0
20200220,Central African Republic,0,0,0
20200220,Chad,0,0,0
20200220,Chile,0,0,0
20200220,China,75077,18014,2238
20200220,Colombia,0,0,0
20200220,Comoros,0,0,0
20200220,Congo (Brazzaville),0,0,0
20200220,Congo (Kinshasa),0,0,0
20200220,Costa Rica,0,0,0
20200220,Cote d'Ivoire,0,0,0
20200220,Croatia,0,0,0
20200220,Cuba,0,0,0
20200220,Cyprus,0,0,0
20200220,Czechia,0,0,0
20200220,Denmark,0,0,0
20200220,Diamond Princess,634,1,2
20200220,Djibouti,0,0,0
20200220,Dominica,0,0,0
20200220,Dominican Republic,0,0,0
20200220,Ecuador,0,0,0
20200220,Egypt,1,0,0
20200220,El Salvador,0,0,0
20200220,Equatorial Guinea,0,0,0
20200220,Eritrea,0,0,0
20200220,Estonia,0,0,0
20200220,Eswatini,0,0,0
20200220,Ethiopia,0,0,0
20200220,Fiji,0,0,0
20200220,Finland,1,1,0
20200220,France,12,4,1
20200220,Gabon,0,0,0
20200220,Gambia,0,0,0
20200220,Georgia,0,0,0
20200220,Germany,16,12,0
20200220,Ghana,0,0,0
20200220,Greece,0,0,0
20200220,Grenada,0,0,0
20200220,Guatemala,0,0,0
20200220,Guinea,0,0,0
20200220,Guinea-Bissau,0,0,0
20200220,Guyana,0,0,0
20200220,Haiti,0,0,0
20200220,Holy See,0,0,0
20200220,Honduras,0,0,0
20200220,Hungary,0,0,0
20200220,Iceland,0,0,0
20200220,India,3,3,0
20200220,Indonesia,0,0,0
20200220,Iran,5,0,2
20200220,Iraq,0,0,0
20200220,Ireland,0,0,0
20200220,Israel,0,0,0
20200220,Italy,3,0,0
20200220,Jamaica,0,0,0
20200220,Japan,94,18,1
20200220,Jordan,0,0,0
20200220,Kazakhstan,0,0,0
20200220,Kenya,0,0,0
20200220,"Korea, South",104,16,1
20200220,Kosovo,0,0,0
20200220,Kuwait,0,0,0
20200220,Kyrgyzstan,0,0,0
20200220,Laos,0,0,0
20200220,Latvia,0,0,0
20200220,Lebanon,0,0,0
20200220,Lesotho,0,0,0
20200220,Liberia,0,0,0
20200220,Libya,0,0,0
20200220,Liechtenstein,0,0,0
20200220,Lithuania,0,0,0
20200220,Luxembourg,0,0,0
20200220,MS Zaandam,0,0,0
20200220,Madagascar,0,0,0
20200220,Malawi,0,0,0
20200220,Malaysia,22,15,0
20200220,Maldives,0,0,0
20200220,Mali,0,0,0
20200220,Malta,0,0,0
20200220,Mauritania,0,0,0
20200220,Mauritius,0,0,0
20200220,Mexico,0,0,0
20200220,Moldova,0,0,0
20200220,Monaco,0,0,0
20200220,Mongolia,0,0,0
20200220,Montenegro,0,0,0
20200220,Morocco,0,0,0
20200220,Mozambique,0,0,0
20200220,Namibia,0,0,0
20200220,Nepal,1,1,0
20200220,Netherlands,0,0,0
20200220,New Zealand,0,0,0
20200220,Nicaragua,0,0,0
20200220,Niger,0,0,0
20200220,Nigeria,0,0,0
20200220,North Macedonia,0,0,0
20200220,Norway,0,0,0
20200220,Oman,0,0,0
20200220,Pakistan,0,0,0
20200220,Panama,0,0,0
20200220,Papua New Guinea,0,0,0
20200220,Paraguay,0,0,0
20200220,Peru,0,0,0
20200220,Philippines,3,1,1
20200220,Poland,0,0,0
20200220,Portugal,0,0,0
20200220,Qatar,0,0,0
20200220,Romania,0,0,0
20200220,Russia,2,2,0
20200220,Rwanda,0,0,0
20200220,Saint Kitts and Nevis,0,0,0
20200220,Saint Lucia,0,0,0
20200220,Saint Vincent and the Grenadines,0,0,0
20200220,San Marino,0,0,0
20200220,Sao Tome and Principe,0,0,0
20200220,Saudi Arabia,0,0,0
20200220,Senegal,0,0,0
20200220,Serbia,0,0,0
20200220,Seychelles,0,0,0
20200220,Sierra Leone,0,0,0
20200220,Singapore,84,34,0
20200220,Slovakia,0,0,0
20200220,Slovenia,0,0,0
20200220,Somalia,0,0,0
20200220,South Africa,0,0,0
20200220,South Sudan,0,0,0
20200220,Spain,2,2,0
20200220,Sri Lanka,1,1,0
20200220,Sudan,0,0,0
20200220,Suriname,0,0,0
20200220,Sweden,1,0,0
20200220,Switzerland,0,0,0
20200220,Syria,0,0,0
20200220,Taiwan*,24,2,1
20200220,Tajikistan,0,0,0
20200220,Tanzania,0,0,0
20200220,Thailand,35,15,0
20200220,Timor-Leste,0,0,0
20200220,Togo,0,0,0
20200220,Trinidad and Tobago,0,0,0
20200220,Tunisia,0,0,0
20200220,Turkey,0,0,0
20200220,US,13,3,0
20200220,Uganda,0,0,0
20200220,Ukraine,0,0,0
20200220,United Arab Emirates,9,4,0
20200220,United Kingdom,9,8,0
20200220,Uruguay,0,0,0
20200220,Uzbekistan,0,0,0
20200220,Venezuela,0,0,0
20200220,Vietnam,16,7,0
20200220,West Bank and Gaza,0,0,0
20200220,Western Sahara,0,0,0
20200220,Yemen,0,0,0
20200220,Zambia,0,0,0
20200220,Zimbabwe,0,0,0
20200221,Afghanistan,0,0,0
20200221,Albania,0,0,0
20200221,Algeria,0,0,0
20200221,Andorra,0,0,0
20200221,Angola,0,0,0
20200221,Antigua and Barbuda,0,0,0
20200221,Argentina,0,0,0
20200221,Armenia,0,0,0
20200221,Australia,15,11,0
20200221,Austria,0,0,0
20200221,Azerbaijan,0,0,0
20200221,Bahamas,0,0,0
20200221,Bahrain,0,0,0
20200221,Bangladesh,0,0,0
20200221,Barbados,0,0,0
20200221,Belarus,0,0,0
20200221,Belgium,1,1,0
20200221,Belize,0,0,0
20200221,Benin,0,0,0
20200221,Bhutan,0,0,0
20200221,Bolivia,0,0,0
20200221,Bosnia and Herzegovina,0,0,0
20200221,Botswana,0,0,0
20200221,Brazil,0,0,0
20200221,Brunei,0,0,0
20200221,Bulgaria,0,0,0
20200221,Burkina Faso,0,0,0
20200221,Burma,0,0,0
20200221,Burundi,0,0,0
20200221,Cabo Verde,0,0,0
20200221,Cambodia,1,1,0
20200221,Cameroon,0,0,0
20200221,Canada,9,3,0
20200221,Central African Republic,0,0,0
20200221,Chad,0,0,0
20200221,Chile,0,0,0
20200221,China,75550,18704,2238
20200221,Colombia,0,0,0
20200221,Comoros,0,0,0
20200221,Congo (Brazzaville),0,0,0
20200221,Congo (Kinshasa),0,0,0
20200221,Costa Rica,0,0,0
20200221,Cote d'Ivoire,0,0,0
20200221,Croatia,0,0,0
20200221,Cuba,0,0,0
20200221,Cyprus,0,0,0
20200221,Czechia,0,0,0
20200221,Denmark,0,0,0
20200221,Diamond Princess,634,1,2
20200221,Djibouti,0,0,0
20200221,Dominica,0,0,0
20200221,Dominican Republic,0,0,0
20200221,Ecuador,0,0,0
20200221,Egypt,1,0,0
20200221,El Salvador,0,0,0
20200221,Equatorial Guinea,0,0,0
20200221,Eritrea,0,0,0
20200221,Estonia,0,0,0
20200221,Eswatini,0,0,0
20200221,Ethiopia,0,0,0
20200221,Fiji,0,0,0
20200221,Finland,1,1,0
20200221,France,12,4,1
20200221,Gabon,0,0,0
20200221,Gambia,0,0,0
20200221,Georgia,0,0,0
20200221,Germany,16,14,0
20200221,Ghana,0,0,0
20200221,Greece,0,0,0
20200221,Grenada,0,0,0
20200221,Guatemala,0,0,0
20200221,Guinea,0,0,0
20200221,Guinea-Bissau,0,0,0
20200221,Guyana,0,0,0
20200221,Haiti,0,0,0
20200221,Holy See,0,0,0
20200221,Honduras,0,0,0
20200221,Hungary,0,0,0
20200221,Iceland,0,0,0
20200221,India,3,3,0
20200221,Indonesia,0,0,0
20200221,Iran,18,0,4
20200221,Iraq,0,0,0
20200221,Ireland,0,0,0
20200221,Israel,1,0,0
20200221,Italy,20,0,1
20200221,Jamaica,0,0,0
20200221,Japan,105,22,1
20200221,Jordan,0,0,0
20200221,Kazakhstan,0,0,0
20200221,Kenya,0,0,0
20200221,"Korea, South",204,16,2
20200221,Kosovo,0,0,0
20200221,Kuwait,0,0,0
20200221,Kyrgyzstan,0,0,0
20200221,Laos,0,0,0
20200221,Latvia,0,0,0
20200221,Lebanon,1,0,0
20200221,Lesotho,0,0,0
20200221,Liberia,0,0,0
20200221,Libya,0,0,0
20200221,Liechtenstein,0,0,0
20200221,Lithuania,0,0,0
20200221,Luxembourg,0,0,0
20200221,MS Zaandam,0,0,0
20200221,Madagascar,0,0,0
20200221,Malawi,0,0,0
20200221,Malaysia,22,15,0
20200221,Maldives,0,0,0
20200221,Mali,0,0,0
20200221,Malta,0,0,0
20200221,Mauritania,0,0,0
20200221,Mauritius,0,0,0
20200221,Mexico,0,0,0
20200221,Moldova,0,0,0
20200221,Monaco,0,0,0
20200221,Mongolia,0,0,0
20200221,Montenegro,0,0,0
20200221,Morocco,0,0,0
20200221,Mozambique,0,0,0
20200221,Namibia,0,0,0
20200221,Nepal,1,1,0
20200221,Netherlands,0,0,0
20200221,New Zealand,0,0,0
20200221,Nicaragua,0,0,0
20200221,Niger,0,0,0
20200221,Nigeria,0,0,0
20200221,North Macedonia,0,0,0
20200221,Norway,0,0,0
20200221,Oman,0,0,0
20200221,Pakistan,0,0,0
20200221,Panama,0,0,0
20200221,Papua New Guinea,0,0,0
20200221,Paraguay,0,0,0
20200221,Peru,0,0,0
20200221,Philippines,3,1,1
20200221,Poland,0,0,0
20200221,Portugal,0,0,0
20200221,Qatar,0,0,0
20200221,Romania,0,0,0
20200221,Russia,2,2,0
20200221,Rwanda,0,0,0
20200221,Saint Kitts and Nevis,0,0,0
20200221,Saint Lucia,0,0,0
20200221,Saint Vincent and the Grenadines,0,0,0
20200221,San Marino,0,0,0
20200221,Sao Tome and Principe,0,0,0
20200221,Saudi Arabia,0,0,0
20200221,Senegal,0,0,0
20200221,Serbia,0,0,0
20200221,Seychelles,0,0,0
20200221,Sierra Leone,0,0,0
20200221,Singapore,85,37,0
20200221,Slovakia,0,0,0
20200221,Slovenia,0,0,0
20200221,Somalia,0,0,0
20200221,South Africa,0,0,0
20200221,South Sudan,0,0,0
20200221,Spain,2,2,0
20200221,Sri Lanka,1,1,0
20200221,Sudan,0,0,0
20200221,Suriname,0,0,0
20200221,Sweden,1,0,0
20200221,Switzerland,0,0,0
20200221,Syria,0,0,0
20200221,Taiwan*,26,2,1
20200221,Tajikistan,0,0,0
20200221,Tanzania,0,0,0
20200221,Thailand,35,17,0
20200221,Timor-Leste,0,0,0
20200221,Togo,0,0,0
20200221,Trinidad and Tobago,0,0,0
20200221,Tunisia,0,0,0
20200221,Turkey,0,0,0
20200221,US,15,5,0
20200221,Uganda,0,0,0
20200221,Ukraine,0,0,0
20200221,United Arab Emirates,9,4,0
20200221,United Kingdom,9,8,0
20200221,Uruguay,0,0,0
20200221,Uzbekistan,0,0,0
20200221,Venezuela,0,0,0
20200221,Vietnam,16,14,0
20200221,West Bank and Gaza,0,0,0
20200221,Western Sahara,0,0,0
20200221,Yemen,0,0,0
20200221,Zambia,0,0,0
20200221,Zimbabwe,0,0,0
20200222,Afghanistan,0,0,0
20200222,Albania,0,0,0
20200222,Algeria,0,0,0
20200222,Andorra,0,0,0
20200222,Angola,0,0,0
20200222,Antigua and Barbuda,0,0,0
20200222,Argentina,0,0,0
20200222,Armenia,0,0,0
20200222,Australia,15,11,0
20200222,Austria,0,0,0
20200222,Azerbaijan,0,0,0
20200222,Bahamas,0,0,0
20200222,Bahrain,0,0,0
20200222,Bangladesh,0,0,0
20200222,Barbados,0,0,0
20200222,Belarus,0,0,0
20200222,Belgium,1,1,0
20200222,Belize,0,0,0
20200222,Benin,0,0,0
20200222,Bhutan,0,0,0
20200222,Bolivia,0,0,0
20200222,Bosnia and Herzegovina,0,0,0
20200222,Botswana,0,0,0
20200222,Brazil,0,0,0
20200222,Brunei,0,0,0
20200222,Bulgaria,0,0,0
20200222,Burkina Faso,0,0,0
20200222,Burma,0,0,0
20200222,Burundi,0,0,0
20200222,Cabo Verde,0,0,0
20200222,Cambodia,1,1,0
20200222,Cameroon,0,0,0
20200222,Canada,9,3,0
20200222,Central African Republic,0,0,0
20200222,Chad,0,0,0
20200222,Chile,0,0,0
20200222,China,77001,22699,2443
20200222,Colombia,0,0,0
20200222,Comoros,0,0,0
20200222,Congo (Brazzaville),0,0,0
20200222,Congo (Kinshasa),0,0,0
20200222,Costa Rica,0,0,0
20200222,Cote d'Ivoire,0,0,0
20200222,Croatia,0,0,0
20200222,Cuba,0,0,0
20200222,Cyprus,0,0,0
20200222,Czechia,0,0,0
20200222,Denmark,0,0,0
20200222,Diamond Princess,634,1,2
20200222,Djibouti,0,0,0
20200222,Dominica,0,0,0
20200222,Dominican Republic,0,0,0
20200222,Ecuador,0,0,0
20200222,Egypt,1,0,0
20200222,El Salvador,0,0,0
20200222,Equatorial Guinea,0,0,0
20200222,Eritrea,0,0,0
20200222,Estonia,0,0,0
20200222,Eswatini,0,0,0
20200222,Ethiopia,0,0,0
20200222,Fiji,0,0,0
20200222,Finland,1,1,0
20200222,France,12,4,1
20200222,Gabon,0,0,0
20200222,Gambia,0,0,0
20200222,Georgia,0,0,0
20200222,Germany,16,14,0
20200222,Ghana,0,0,0
20200222,Greece,0,0,0
20200222,Grenada,0,0,0
20200222,Guatemala,0,0,0
20200222,Guinea,0,0,0
20200222,Guinea-Bissau,0,0,0
20200222,Guyana,0,0,0
20200222,Haiti,0,0,0
20200222,Holy See,0,0,0
20200222,Honduras,0,0,0
20200222,Hungary,0,0,0
20200222,Iceland,0,0,0
20200222,India,3,3,0
20200222,Indonesia,0,0,0
20200222,Iran,28,0,5
20200222,Iraq,0,0,0
20200222,Ireland,0,0,0
20200222,Israel,1,0,0
20200222,Italy,62,1,2
20200222,Jamaica,0,0,0
20200222,Japan,122,22,1
20200222,Jordan,0,0,0
20200222,Kazakhstan,0,0,0
20200222,Kenya,0,0,0
20200222,"Korea, South",433,16,2
20200222,Kosovo,0,0,0
20200222,Kuwait,0,0,0
20200222,Kyrgyzstan,0,0,0
20200222,Laos,0,0,0
20200222,Latvia,0,0,0
20200222,Lebanon,1,0,0
20200222,Lesotho,0,0,0
20200222,Liberia,0,0,0
20200222,Libya,0,0,0
20200222,Liechtenstein,0,0,0
20200222,Lithuania,0,0,0
20200222,Luxembourg,0,0,0
20200222,MS Zaandam,0,0,0
20200222,Madagascar,0,0,0
20200222,Malawi,0,0,0
20200222,Malaysia,22,15,0
20200222,Maldives,0,0,0
20200222,Mali,0,0,0
20200222,Malta,0,0,0
20200222,Mauritania,0,0,0
20200222,Mauritius,0,0,0
20200222,Mexico,0,0,0
20200222,Moldova,0,0,0
20200222,Monaco,0,0,0
20200222,Mongolia,0,0,0
20200222,Montenegro,0,0,0
20200222,Morocco,0,0,0
20200222,Mozambique,0,0,0
20200222,Namibia,0,0,0
20200222,Nepal,1,1,0
20200222,Netherlands,0,0,0
20200222,New Zealand,0,0,0
20200222,Nicaragua,0,0,0
20200222,Niger,0,0,0
20200222,Nigeria,0,0,0
20200222,North Macedonia,0,0,0
20200222,Norway,0,0,0
20200222,Oman,0,0,0
20200222,Pakistan,0,0,0
20200222,Panama,0,0,0
20200222,Papua New Guinea,0,0,0
20200222,Paraguay,0,0,0
20200222,Peru,0,0,0
20200222,Philippines,3,1,1
20200222,Poland,0,0,0
20200222,Portugal,0,0,0
20200222,Qatar,0,0,0
20200222,Romania,0,0,0
20200222,Russia,2,2,0
20200222,Rwanda,0,0,0
